FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay
2/18/23,OH,1219702,NY,0,0,,0,,
2/19/23,OH,1219702,NY,0,0,,0,,
2/20/23,OH,1219702,NY,0,0,,0,,
2/21/23,OH,1219702,NY,0,0,,0,,
2/22/23,OH,1219702,NY,0,0,,0,,
2/23/23,OH,1219702,NY,0,0,,0,,
2/24/23,OH,1219702,NY,0,0,,0,,
2/25/23,OH,1219702,NY,0,0,,0,,
2/26/23,OH,1219702,NY,0,0,,0,,
2/27/23,OH,1219702,NY,0,0,,0,,
2/28/23,OH,1219702,NY,0,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/3/23,OH,1410005,PA,0,0,,0,0,0
2/4/23,OH,1410005,PA,0,0,,0,,
2/5/23,OH,1410005,PA,0,0,,0,,
2/6/23,OH,1410005,PA,42,0,,0,42,0
2/7/23,OH,1410005,PA,0,0,,0,,
2/8/23,OH,1410005,PA,0,0,,0,,
2/9/23,OH,1410005,PA,0,0,,0,,
2/10/23,OH,1410005,PA,0,0,,0,,
2/11/23,OH,1410005,PA,0,0,,0,,
2/12/23,OH,1410005,PA,0,0,,0,,
2/13/23,OH,1410005,PA,0,0,,0,,
2/14/23,OH,1410005,PA,0,0,,0,,
2/15/23,OH,1410005,PA,0,0,,0,,
2/16/23,OH,1410005,PA,0,0,,0,,
2/17/23,OH,1410005,PA,2,0,,0,,
2/18/23,OH,1410005,PA,0,0,,0,,
2/19/23,OH,1410005,PA,11,0,,0,,
2/20/23,OH,1410005,PA,0,0,,0,,
2/21/23,OH,1410005,PA,18,0,,0,18,0
2/22/23,OH,1410005,PA,,1,B,0,,
2/23/23,OH,1410005,PA,4,0,,0,,
2/24/23,OH,1410005,PA,1,0,,0,1,0
2/25/23,OH,1410005,PA,5,0,,0,0,5
2/26/23,OH,1410005,PA,9,0,,0,9,0
2/27/23,OH,1410005,PA,0,0,,0,,
2/28/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/1/23,OH,1457607,NY,0,0,,0,,
2/2/23,OH,1457607,NY,0,0,,0,,
2/3/23,OH,1457607,NY,1,0,,0,0,1
2/4/23,OH,1457607,NY,0,0,,0,,
2/5/23,OH,1457607,NY,0,0,,0,,
2/6/23,OH,1457607,NY,0,0,,0,,
2/7/23,OH,1457607,NY,0,0,,0,0,0
2/8/23,OH,1457607,NY,0,0,,0,,
2/9/23,OH,1457607,NY,0,0,,0,,
2/10/23,OH,1457607,NY,0,0,,0,,
2/11/23,OH,1457607,NY,0,0,,0,,
2/12/23,OH,1457607,NY,24,0,,0,2,0
2/13/23,OH,1457607,NY,0,0,,0,,
2/14/23,OH,1457607,NY,2,0,,0,,
2/15/23,OH,1457607,NY,0,0,,0,,
2/16/23,OH,1457607,NY,82,0,,0,81,0
2/17/23,OH,1457607,NY,79,0,,0,0,0
2/18/23,OH,1457607,NY,0,0,,0,,
2/19/23,OH,1457607,NY,0,0,,0,0,0
2/20/23,OH,1457607,NY,0,0,,0,,
2/21/23,OH,1457607,NY,0,0,,0,,
2/22/23,OH,1457607,NY,0,0,,0,,
2/23/23,OH,1457607,NY,0,0,,0,,
2/24/23,OH,1457607,NY,10,0,,0,,
2/25/23,OH,1457607,NY,0,0,,0,,
2/26/23,OH,1457607,NY,0,0,,0,,
2/27/23,OH,1457607,NY,0,0,,0,,
2/28/23,OH,1457607,NY,0,0,,0,,
2/3/23,OH,1432105,ME,0,0,,0,,
2/4/23,OH,1432105,ME,0,0,,0,,
2/5/23,OH,1432105,ME,0,0,,0,,
2/6/23,OH,1432105,ME,0,0,,0,,
2/7/23,OH,1432105,ME,22,0,,0,18,0
2/8/23,OH,1432105,ME,0,0,,0,,
2/9/23,OH,1432105,ME,0,0,,0,,
2/10/23,OH,1432105,ME,0,0,,0,,
2/11/23,OH,1432105,ME,0,0,,0,,
2/12/23,OH,1432105,ME,0,0,,0,,
2/13/23,OH,1432105,ME,0,0,,0,,
2/14/23,OH,1432105,ME,0,0,,0,,
2/15/23,OH,1432105,ME,0,0,,0,,
2/16/23,OH,1432105,ME,9,0,,0,,
2/17/23,OH,1432105,ME,0,0,,0,,
2/18/23,OH,1432105,ME,0,0,,0,,
2/19/23,OH,1432105,ME,0,0,,0,,
2/20/23,OH,1432105,ME,0,0,,0,,
2/21/23,OH,1432105,ME,0,0,,0,,
2/22/23,OH,1432105,ME,0,0,,0,,
2/23/23,OH,1432105,ME,39,0,,0,0,0
2/24/23,OH,1432105,ME,0,0,,0,,
2/25/23,OH,1432105,ME,0,0,,0,,
2/26/23,OH,1432105,ME,0,0,,0,,
2/27/23,OH,1432105,ME,0,0,,0,,
2/28/23,OH,1432105,ME,0,0,,0,,
2/1/23,OH,1052907,CT,0,0,,0,,
2/2/23,OH,1052907,CT,0,0,,0,,
2/3/23,OH,1052907,CT,0,0,,0,,
2/4/23,OH,1052907,CT,142,0,,0,70,70
2/5/23,OH,1052907,CT,0,0,,0,,
2/6/23,OH,1052907,CT,0,0,,0,,
2/7/23,OH,1052907,CT,0,0,,0,,
2/8/23,OH,1052907,CT,0,0,,0,,
2/9/23,OH,1052907,CT,0,0,,0,,
2/10/23,OH,1052907,CT,0,0,,0,,
2/11/23,OH,1052907,CT,0,0,,0,,
2/12/23,OH,1052907,CT,0,0,,0,,
2/13/23,OH,1052907,CT,0,0,,0,,
2/14/23,OH,1052907,CT,0,0,,0,,
2/15/23,OH,1052907,CT,0,0,,0,,
2/16/23,OH,1052907,CT,77,0,,0,74,0
2/17/23,OH,1052907,CT,225,0,,0,0,0
2/18/23,OH,1052907,CT,0,0,,0,,
2/19/23,OH,1052907,CT,0,0,,0,,
2/20/23,OH,1052907,CT,0,0,,0,,
2/21/23,OH,1052907,CT,0,0,,0,0,0
2/22/23,OH,1052907,CT,0,0,,0,,
2/23/23,OH,1052907,CT,0,0,,0,,
2/24/23,OH,1052907,CT,0,0,,0,,
2/25/23,OH,1052907,CT,0,0,,0,,
2/26/23,OH,1052907,CT,0,0,,0,,
2/27/23,OH,1052907,CT,0,0,,0,,
2/28/23,OH,1052907,CT,63,0,,0,0,63
2/1/23,OH,1043405,PA,0,0,,0,,
2/2/23,OH,1043405,PA,9,0,,0,,
2/3/23,OH,1043405,PA,0,0,,0,,
2/4/23,OH,1043405,PA,0,0,,0,,
2/5/23,OH,1043405,PA,0,0,,0,,
2/6/23,OH,1043405,PA,0,0,,0,,
2/7/23,OH,1043405,PA,0,0,,0,,
2/8/23,OH,1043405,PA,0,0,,0,,
2/9/23,OH,1043405,PA,0,0,,0,,
2/10/23,OH,1043405,PA,0,0,,0,,
2/11/23,OH,1043405,PA,0,0,,0,,
2/12/23,OH,1043405,PA,0,0,,0,,
2/13/23,OH,1043405,PA,0,0,,0,,
2/14/23,OH,1043405,PA,0,0,,0,,
2/15/23,OH,1043405,PA,0,0,,0,,
2/16/23,OH,1043405,PA,0,0,,0,,
2/17/23,OH,1043405,PA,0,0,,0,,
2/19/23,OH,1043405,PA,11,0,,0,,
2/20/23,OH,1043405,PA,0,0,,0,,
2/21/23,OH,1043405,PA,0,0,,0,,
2/22/23,OH,1043405,PA,0,0,,0,,
2/23/23,OH,1043405,PA,0,0,,0,,
2/24/23,OH,1043405,PA,0,0,,0,,
2/25/23,OH,1043405,PA,0,0,,0,,
2/26/23,OH,1043405,PA,0,0,,0,,
2/27/23,OH,1043405,PA,0,0,,0,,
2/28/23,OH,1043405,PA,0,0,,0,,
2/1/23,OH,1052907,CT,3,0,,0,,
2/2/23,OH,1052907,CT,2,0,,0,2,0
2/4/23,OH,1052907,CT,0,0,,0,,
2/11/23,OH,1052907,CT,0,0,,0,,
2/18/23,OH,1052907,CT,0,0,,0,,
2/25/23,OH,1052907,CT,11,0,,0,3,0
2/1/23,OH,1219702,NY,6,0,,0,,
2/2/23,OH,1219702,NY,0,0,,0,,
2/3/23,OH,1219702,NY,0,0,,0,,
2/4/23,OH,1219702,NY,75,0,,0,63,0
2/5/23,OH,1219702,NY,0,0,,0,,
2/6/23,OH,1219702,NY,1,0,,0,,
2/7/23,OH,1219702,NY,0,0,,0,,
2/8/23,OH,1219702,NY,0,0,,0,,
2/9/23,OH,1219702,NY,5,0,,0,,
2/10/23,OH,1219702,NY,0,0,,0,,
2/11/23,OH,1219702,NY,0,0,,0,,
2/12/23,OH,1219702,NY,0,0,,0,,
2/13/23,OH,1219702,NY,0,0,,0,,
2/14/23,OH,1219702,NY,0,0,,0,,
2/15/23,OH,1219702,NY,5,0,,0,,
2/16/23,OH,1219702,NY,0,0,,0,,
2/17/23,OH,1219702,NY,244,0,,0,4,0
2/18/23,OH,1219702,NY,0,0,,0,,
2/19/23,OH,1219702,NY,0,0,,0,,
2/20/23,OH,1219702,NY,0,0,,0,,
2/21/23,OH,1219702,NY,0,0,,0,,
2/22/23,OH,1219702,NY,0,0,,0,,
2/23/23,OH,1219702,NY,0,0,,0,,
2/24/23,OH,1219702,NY,122,0,,0,122,0
2/25/23,OH,1219702,NY,0,0,,0,,
2/26/23,OH,1219702,NY,0,0,,0,,
2/27/23,OH,1219702,NY,0,0,,0,,
2/28/23,OH,1219702,NY,7,0,,0,0,7
2/1/23,OH,1025702,NY,0,0,,0,,
2/2/23,OH,1025702,NY,0,0,,0,,
2/3/23,OH,1025702,NY,1,0,,0,1,0
2/6/23,OH,1025702,NY,0,0,,0,0,0
2/7/23,OH,1025702,NY,0,0,,0,,
2/8/23,OH,1025702,NY,0,0,,0,,
2/9/23,OH,1025702,NY,0,0,,0,,
2/10/23,OH,1025702,NY,0,0,,0,,
2/13/23,OH,1025702,NY,0,0,,0,,
2/14/23,OH,1025702,NY,0,0,,0,,
2/15/23,OH,1025702,NY,0,0,,0,,
2/16/23,OH,1025702,NY,0,0,,0,,
2/17/23,OH,1025702,NY,0,0,,0,,
2/20/23,OH,1025702,NY,0,0,,0,,
2/21/23,OH,1025702,NY,0,0,,0,,
2/22/23,OH,1025702,NY,0,0,,0,,
2/23/23,OH,1025702,NY,,1,B,0,,
2/24/23,OH,1025702,NY,0,0,,0,0,0
2/27/23,OH,1025702,NY,0,0,,0,,
2/28/23,OH,1025702,NY,0,0,,0,0,0
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/3/23,OH,1410005,PA,0,0,,0,,
2/4/23,OH,1410005,PA,0,0,,0,,
2/5/23,OH,1410005,PA,0,0,,0,,
2/6/23,OH,1410005,PA,0,0,,0,,
2/7/23,OH,1410005,PA,0,0,,0,,
2/8/23,OH,1410005,PA,0,0,,0,,
2/9/23,OH,1410005,PA,0,0,,0,,
2/10/23,OH,1410005,PA,0,0,,0,,
2/11/23,OH,1410005,PA,10,0,,0,5,0
2/12/23,OH,1410005,PA,0,0,,0,,
2/13/23,OH,1410005,PA,0,0,,0,,
2/14/23,OH,1410005,PA,0,0,,0,,
2/15/23,OH,1410005,PA,0,0,,0,,
2/16/23,OH,1410005,PA,0,0,,0,,
2/17/23,OH,1410005,PA,54,0,,0,54,0
2/18/23,OH,1410005,PA,0,0,,0,,
2/19/23,OH,1410005,PA,0,0,,0,,
2/20/23,OH,1410005,PA,0,0,,0,,
2/21/23,OH,1410005,PA,0,0,,0,,
2/22/23,OH,1410005,PA,0,0,,0,,
2/23/23,OH,1410005,PA,0,0,,0,,
2/24/23,OH,1410005,PA,0,0,,0,,
2/25/23,OH,1410005,PA,91,0,,0,17,0
2/26/23,OH,1410005,PA,0,0,,0,,
2/27/23,OH,1410005,PA,0,0,,0,,
2/28/23,OH,1410005,PA,0,0,,0,,
2/28/23,OH,1052907,CT,0,0,,0,,
2/3/23,OH,1079206,NY,150,0,,0,5,0
2/4/23,OH,1079206,NY,8,0,,0,,
2/5/23,OH,1079206,NY,0,0,,0,,
2/6/23,OH,1079206,NY,0,0,,0,,
2/7/23,OH,1079206,NY,0,0,,0,,
2/8/23,OH,1079206,NY,0,0,,0,,
2/9/23,OH,1079206,NY,0,0,,0,,
2/10/23,OH,1079206,NY,0,0,,0,,
2/11/23,OH,1079206,NY,7,0,,0,,
2/12/23,OH,1079206,NY,0,0,,0,,
2/13/23,OH,1079206,NY,0,0,,0,,
2/14/23,OH,1079206,NY,0,0,,0,,
2/15/23,OH,1079206,NY,0,0,,0,,
2/16/23,OH,1079206,NY,39,0,,0,4,0
2/17/23,OH,1079206,NY,50,0,,0,7,0
2/18/23,OH,1079206,NY,0,0,,0,,
2/19/23,OH,1079206,NY,0,0,,0,,
2/20/23,OH,1079206,NY,0,0,,0,,
2/21/23,OH,1079206,NY,0,0,,0,,
2/22/23,OH,1079206,NY,0,0,,0,,
2/23/23,OH,1079206,NY,0,0,,0,,
2/24/23,OH,1079206,NY,10,0,,0,,
2/25/23,OH,1079206,NY,73,0,,0,21,0
2/26/23,OH,1079206,NY,0,0,,0,,
2/27/23,OH,1079206,NY,46,0,,0,0,46
2/28/23,OH,1079206,NY,0,0,,0,,
2/3/23,OH,1430706,RI,0,0,,0,,
2/6/23,OH,1430706,RI,0,0,,0,,
2/7/23,OH,1430706,RI,0,0,,0,,
2/8/23,OH,1430706,RI,0,0,,0,,
2/9/23,OH,1430706,RI,0,0,,0,,
2/10/23,OH,1430706,RI,0,0,,0,,
2/13/23,OH,1430706,RI,0,0,,0,,
2/14/23,OH,1430706,RI,0,0,,0,,
2/15/23,OH,1430706,RI,0,0,,0,,
2/16/23,OH,1430706,RI,0,0,,0,,
2/17/23,OH,1430706,RI,21,0,,0,0,0
2/20/23,OH,1430706,RI,0,0,,0,,
2/21/23,OH,1430706,RI,0,0,,0,,
2/22/23,OH,1430706,RI,0,0,,0,,
2/23/23,OH,1430706,RI,0,0,,0,,
2/24/23,OH,1430706,RI,0,0,,0,,
2/27/23,OH,1430706,RI,0,0,,0,,
2/28/23,OH,1430706,RI,0,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,4,0,,0,,
2/3/23,OH,1052907,CT,57,0,,0,0,0
2/5/23,OH,1052907,CT,0,0,,0,,
2/6/23,OH,1052907,CT,163,0,,0,0,0
2/7/23,OH,1052907,CT,0,0,,0,,
2/8/23,OH,1052907,CT,0,0,,0,,
2/9/23,OH,1052907,CT,0,0,,0,,
2/10/23,OH,1052907,CT,0,0,,0,,
2/12/23,OH,1052907,CT,8,0,,0,,
2/13/23,OH,1052907,CT,0,0,,0,,
2/14/23,OH,1052907,CT,0,0,,0,,
2/15/23,OH,1052907,CT,0,0,,0,,
2/16/23,OH,1052907,CT,0,0,,0,,
2/17/23,OH,1052907,CT,0,0,,0,,
2/19/23,OH,1052907,CT,0,0,,0,,
2/20/23,OH,1052907,CT,0,0,,0,0,0
2/21/23,OH,1052907,CT,0,0,,0,,
2/22/23,OH,1052907,CT,0,0,,0,,
2/23/23,OH,1052907,CT,23,0,,0,0,0
2/24/23,OH,1052907,CT,125,0,,0,0,0
2/26/23,OH,1052907,CT,5,0,,0,,
2/27/23,OH,1052907,CT,0,0,,0,,
2/1/23,OH,1078502,VT,0,0,,0,,
2/2/23,OH,1078502,VT,0,0,,0,,
2/3/23,OH,1078502,VT,517,0,,0,4,0
2/4/23,OH,1078502,VT,239,0,,0,209,0
2/5/23,OH,1078502,VT,242,0,,0,0,224
2/6/23,OH,1078502,VT,0,0,,0,,
2/7/23,OH,1078502,VT,0,0,,0,,
2/8/23,OH,1078502,VT,0,0,,0,,
2/9/23,OH,1078502,VT,13,0,,0,,
2/10/23,OH,1078502,VT,0,0,,0,,
2/11/23,OH,1078502,VT,0,0,,0,,
2/12/23,OH,1078502,VT,0,0,,0,,
2/13/23,OH,1078502,VT,0,0,,0,,
2/14/23,OH,1078502,VT,0,0,,0,,
2/15/23,OH,1078502,VT,226,0,,0,0,0
2/16/23,OH,1078502,VT,0,0,,0,,
2/17/23,OH,1078502,VT,3,0,,0,0,3
2/18/23,OH,1078502,VT,0,0,,0,,
2/19/23,OH,1078502,VT,0,0,,0,,
2/20/23,OH,1078502,VT,0,0,,0,,
2/21/23,OH,1078502,VT,0,0,,0,,
2/22/23,OH,1078502,VT,0,0,,0,,
2/23/23,OH,1078502,VT,0,0,,0,,
2/24/23,OH,1078502,VT,0,0,,0,,
2/25/23,OH,1078502,VT,0,0,,0,,
2/26/23,OH,1078502,VT,397,0,,0,1,0
2/27/23,OH,1078502,VT,0,0,,0,,
2/28/23,OH,1078502,VT,0,0,,0,,
2/1/23,OH,1329605,NH,0,0,,0,,
2/2/23,OH,1329605,NH,0,0,,0,,
2/3/23,OH,1329605,NH,0,0,,0,0,0
2/4/23,OH,1329605,NH,387,0,,0,0,387
2/5/23,OH,1329605,NH,0,1,A,0,,
2/6/23,OH,1329605,NH,0,0,,0,,
2/7/23,OH,1329605,NH,0,0,,0,,
2/8/23,OH,1329605,NH,0,0,,0,,
2/9/23,OH,1329605,NH,0,0,,0,,
2/10/23,OH,1329605,NH,0,0,,0,,
2/11/23,OH,1329605,NH,0,0,,0,,
2/12/23,OH,1329605,NH,0,0,,0,,
2/13/23,OH,1329605,NH,0,0,,0,,
2/14/23,OH,1329605,NH,0,0,,0,,
2/15/23,OH,1329605,NH,0,0,,0,,
2/16/23,OH,1329605,NH,0,0,,0,,
2/17/23,OH,1329605,NH,21,0,,0,,
2/18/23,OH,1329605,NH,5,0,,0,,
2/19/23,OH,1329605,NH,0,0,,0,,
2/20/23,OH,1329605,NH,0,0,,0,,
2/21/23,OH,1329605,NH,0,0,,0,,
2/22/23,OH,1329605,NH,0,0,,0,,
2/23/23,OH,1329605,NH,1,0,,0,,
2/24/23,OH,1329605,NH,0,0,,0,,
2/25/23,OH,1329605,NH,0,0,,0,,
2/26/23,OH,1329605,NH,0,0,,0,,
2/27/23,OH,1329605,NH,0,0,,0,,
2/28/23,OH,1329605,NH,0,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/3/23,OH,1410005,PA,0,0,,0,,
2/4/23,OH,1410005,PA,0,0,,0,,
2/5/23,OH,1410005,PA,0,0,,0,,
2/6/23,OH,1410005,PA,0,0,,0,,
2/7/23,OH,1410005,PA,2,0,,0,,
2/8/23,OH,1410005,PA,0,0,,0,,
2/9/23,OH,1410005,PA,53,0,,0,0,0
2/10/23,OH,1410005,PA,0,0,,0,,
2/11/23,OH,1410005,PA,0,0,,0,,
2/12/23,OH,1410005,PA,0,0,,0,,
2/13/23,OH,1410005,PA,0,0,,0,,
2/14/23,OH,1410005,PA,12,0,,0,,
2/15/23,OH,1410005,PA,6,0,,0,,
2/16/23,OH,1410005,PA,76,0,,0,75,0
2/17/23,OH,1410005,PA,141,0,,0,131,0
2/18/23,OH,1410005,PA,1,0,,0,,
2/19/23,OH,1410005,PA,0,0,,0,,
2/20/23,OH,1410005,PA,0,0,,0,,
2/21/23,OH,1410005,PA,0,0,,0,,
2/22/23,OH,1410005,PA,0,0,,0,,
2/23/23,OH,1410005,PA,1,0,,0,,
2/24/23,OH,1410005,PA,0,0,,0,,
2/25/23,OH,1410005,PA,5,0,,0,,
2/26/23,OH,1410005,PA,1,0,,0,,
2/27/23,OH,1410005,PA,1,0,,0,1,0
2/28/23,OH,1410005,PA,2,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,0,0
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,116,0,,0,69,0
2/1/23,OH,1219702,NY,0,0,,0,,
2/2/23,OH,1219702,NY,2,0,,0,,
2/3/23,OH,1219702,NY,0,0,,0,,
2/5/23,OH,1219702,NY,0,0,,0,,
2/6/23,OH,1219702,NY,0,0,,0,,
2/7/23,OH,1219702,NY,36,0,,0,0,0
2/8/23,OH,1219702,NY,0,0,,0,,
2/9/23,OH,1219702,NY,0,0,,0,,
2/10/23,OH,1219702,NY,0,0,,0,,
2/12/23,OH,1219702,NY,0,0,,0,,
2/13/23,OH,1219702,NY,0,0,,0,,
2/14/23,OH,1219702,NY,0,0,,0,,
2/15/23,OH,1219702,NY,0,0,,0,,
2/16/23,OH,1219702,NY,0,0,,0,,
2/17/23,OH,1219702,NY,0,0,,0,,
2/19/23,OH,1219702,NY,0,0,,0,,
2/20/23,OH,1219702,NY,0,0,,0,,
2/21/23,OH,1219702,NY,0,0,,0,,
2/22/23,OH,1219702,NY,0,0,,0,,
2/23/23,OH,1219702,NY,0,0,,0,,
2/24/23,OH,1219702,NY,0,0,,0,,
2/26/23,OH,1219702,NY,7,0,,0,,
2/27/23,OH,1219702,NY,0,0,,0,,
2/28/23,OH,1219702,NY,0,0,,0,,
2/1/23,OH,1079206,NY,0,0,,0,,
2/2/23,OH,1079206,NY,0,0,,0,,
2/3/23,OH,1079206,NY,0,0,,0,,
2/5/23,OH,1079206,NY,0,0,,0,,
2/6/23,OH,1079206,NY,5,0,,0,,
2/7/23,OH,1079206,NY,0,0,,0,,
2/8/23,OH,1079206,NY,0,0,,0,,
2/9/23,OH,1079206,NY,0,0,,0,,
2/10/23,OH,1079206,NY,0,0,,0,,
2/12/23,OH,1079206,NY,20,0,,0,,
2/13/23,OH,1079206,NY,0,0,,0,,
2/14/23,OH,1079206,NY,0,0,,0,,
2/15/23,OH,1079206,NY,0,0,,0,,
2/16/23,OH,1079206,NY,0,0,,0,,
2/17/23,OH,1079206,NY,,1,A,0,,
2/19/23,OH,1079206,NY,0,0,,0,,
2/20/23,OH,1079206,NY,0,0,,0,,
2/21/23,OH,1079206,NY,0,0,,0,,
2/22/23,OH,1079206,NY,27,0,,0,,
2/23/23,OH,1079206,NY,23,0,,0,0,15
2/24/23,OH,1079206,NY,0,0,,0,,
2/26/23,OH,1079206,NY,0,0,,0,,
2/27/23,OH,1079206,NY,0,0,,0,,
2/28/23,OH,1079206,NY,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/1/23,OH,1410005,PA,0,0,,0,,
2/2/23,OH,1410005,PA,0,0,,0,,
2/3/23,OH,1410005,PA,0,0,,0,,
2/5/23,OH,1410005,PA,0,0,,0,,
2/6/23,OH,1410005,PA,0,0,,0,,
2/7/23,OH,1410005,PA,0,0,,0,,
2/8/23,OH,1410005,PA,16,0,,0,16,0
2/9/23,OH,1410005,PA,0,0,,0,,
2/10/23,OH,1410005,PA,2,0,,0,,
2/12/23,OH,1410005,PA,0,0,,0,,
2/13/23,OH,1410005,PA,0,0,,0,,
2/14/23,OH,1410005,PA,0,0,,0,,
2/15/23,OH,1410005,PA,0,0,,0,,
2/16/23,OH,1410005,PA,0,0,,0,,
2/17/23,OH,1410005,PA,115,0,,0,0,0
2/19/23,OH,1410005,PA,0,0,,0,,
2/20/23,OH,1410005,PA,0,0,,0,,
2/21/23,OH,1410005,PA,22,0,,0,,
2/22/23,OH,1410005,PA,0,0,,0,,
2/23/23,OH,1410005,PA,0,0,,0,,
2/24/23,OH,1410005,PA,0,0,,0,,
2/26/23,OH,1410005,PA,1,0,,0,,
2/27/23,OH,1410005,PA,0,0,,0,,
2/28/23,OH,1410005,PA,0,0,,0,,
2/1/23,OH,1430706,RI,0,0,,0,,
2/2/23,OH,1430706,RI,0,0,,0,,
2/3/23,OH,1430706,RI,0,0,,0,,
2/5/23,OH,1430706,RI,0,0,,0,,
2/6/23,OH,1430706,RI,0,0,,0,,
2/7/23,OH,1430706,RI,0,0,,0,,
2/8/23,OH,1430706,RI,8,0,,0,,
2/9/23,OH,1430706,RI,0,0,,0,,
2/10/23,OH,1430706,RI,0,0,,0,,
2/12/23,OH,1430706,RI,0,0,,0,,
2/13/23,OH,1430706,RI,0,0,,0,,
2/14/23,OH,1430706,RI,0,0,,0,,
2/15/23,OH,1430706,RI,0,0,,0,,
2/16/23,OH,1430706,RI,0,0,,0,,
2/17/23,OH,1430706,RI,74,0,,0,0,0
2/19/23,OH,1430706,RI,0,0,,0,,
2/20/23,OH,1430706,RI,0,0,,0,,
2/21/23,OH,1430706,RI,0,0,,0,,
2/22/23,OH,1430706,RI,0,0,,0,,
2/23/23,OH,1430706,RI,0,0,,0,,
2/24/23,OH,1430706,RI,0,0,,0,,
2/26/23,OH,1430706,RI,0,0,,0,,
2/27/23,OH,1430706,RI,0,0,,0,,
2/28/23,OH,1430706,RI,0,0,,0,,
2/1/23,OH,1025702,NY,0,0,,0,,
2/2/23,OH,1025702,NY,0,0,,0,0,0
2/3/23,OH,1025702,NY,80,0,,0,19,0
2/6/23,OH,1025702,NY,0,0,,0,,
2/7/23,OH,1025702,NY,0,0,,0,0,0
2/8/23,OH,1025702,NY,0,0,,0,,
2/9/23,OH,1025702,NY,0,0,,0,,
2/10/23,OH,1025702,NY,0,0,,0,,
2/13/23,OH,1025702,NY,0,0,,0,,
2/14/23,OH,1025702,NY,0,0,,0,,
2/15/23,OH,1025702,NY,0,0,,0,,
2/16/23,OH,1025702,NY,141,0,,0,5,0
2/17/23,OH,1025702,NY,11,0,,0,,
2/20/23,OH,1025702,NY,0,0,,0,,
2/21/23,OH,1025702,NY,0,0,,0,,
2/22/23,OH,1025702,NY,0,0,,0,0,0
2/23/23,OH,1025702,NY,28,0,,0,0,0
2/24/23,OH,1025702,NY,0,0,,0,,
2/27/23,OH,1025702,NY,4,0,,0,0,0
2/28/23,OH,1025702,NY,0,0,,0,,
2/1/23,OH,1025702,NY,0,0,,0,,
2/2/23,OH,1025702,NY,0,0,,0,,
2/3/23,OH,1025702,NY,154,0,,0,8,0
2/4/23,OH,1025702,NY,21,0,,0,,
2/5/23,OH,1025702,NY,0,0,,0,,
2/6/23,OH,1025702,NY,0,0,,0,,
2/7/23,OH,1025702,NY,0,0,,0,,
2/8/23,OH,1025702,NY,0,0,,0,,
2/9/23,OH,1025702,NY,0,0,,1,,
2/10/23,OH,1025702,NY,0,0,,0,,
2/11/23,OH,1025702,NY,0,0,,0,,
2/12/23,OH,1025702,NY,0,0,,0,,
2/13/23,OH,1025702,NY,45,0,,0,0,0
2/14/23,OH,1025702,NY,0,0,,0,0,0
2/15/23,OH,1025702,NY,0,0,,0,,
2/16/23,OH,1025702,NY,80,0,,0,5,0
2/17/23,OH,1025702,NY,68,0,,0,11,0
2/18/23,OH,1025702,NY,0,0,,0,,
2/19/23,OH,1025702,NY,0,0,,0,,
2/20/23,OH,1025702,NY,0,0,,0,0,0
2/21/23,OH,1025702,NY,12,0,,0,0,0
2/22/23,OH,1025702,NY,0,0,,0,0,0
2/23/23,OH,1025702,NY,16,0,,0,16,0
2/24/23,OH,1025702,NY,0,0,,0,,
2/25/23,OH,1025702,NY,149,0,,0,0,0
2/26/23,OH,1025702,NY,82,0,,0,24,0
2/27/23,OH,1025702,NY,0,0,,0,,
2/28/23,OH,1025702,NY,0,0,,0,,
2/1/23,OH,1329605,NH,0,0,,0,,
2/2/23,OH,1329605,NH,0,0,,0,,
2/3/23,OH,1329605,NH,22,0,,0,10,0
2/5/23,OH,1329605,NH,0,0,,0,,
2/6/23,OH,1329605,NH,67,0,,0,0,0
2/7/23,OH,1329605,NH,0,0,,0,,
2/8/23,OH,1329605,NH,0,0,,0,,
2/9/23,OH,1329605,NH,0,0,,0,,
2/10/23,OH,1329605,NH,20,0,,0,20,0
2/12/23,OH,1329605,NH,0,0,,0,0,0
2/13/23,OH,1329605,NH,11,0,,0,0,0
2/14/23,OH,1329605,NH,0,0,,0,,
2/15/23,OH,1329605,NH,0,0,,0,,
2/16/23,OH,1329605,NH,983,0,,0,908,0
